row_id,candidate_model,judge_provider,judge_model,question,gold_answer,candidate_answer,judge_verdict,judge_score,judge_reason,raw_judge_output,experiment,judge_verdict_clean
150,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Quels types de construction d'habitation est apparue à l'époque soviétique ?,ensembles résidentiels collectifs,Les khrouchtchiovka (immeubles résidentiels préfabriqués en béton).,correct,100,"Les khrouchtchiovka sont des ensembles résidentiels collectifs, ce qui correspond à la réponse de référence.","{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""Les khrouchtchiovka sont des ensembles résidentiels collectifs, ce qui correspond à la réponse de référence.""
}",OpenAI juge Claude,correct
152,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Quel est le métier de Vladimir Choukhov ?,architecte,Ingénieur et architecte,correct,100,"La réponse candidate inclut 'architecte', qui est la réponse de référence, avec un ajout non contradictoire.","{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate inclut 'architecte', qui est la réponse de référence, avec un ajout non contradictoire.""
}",OpenAI juge Claude,correct
153,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Quel est le métier de Vladimir Choukhov ?,architecte,Ingénieur et architecte,correct,100,"La réponse candidate inclut 'architecte', qui est la réponse de référence, et ajoute un titre pertinent sans contradiction.","{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate inclut 'architecte', qui est la réponse de référence, et ajoute un titre pertinent sans contradiction.""
}",OpenAI juge Claude,correct
154,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Quels édifices religieux sont très présents dans la ville ?,églises orthodoxes,Les églises et cathédrales.,correct,90,"La réponse candidate mentionne des églises, ce qui inclut les églises orthodoxes.","{
  ""verdict"": ""correct"",
  ""score"": 90,
  ""reason"": ""La réponse candidate mentionne des églises, ce qui inclut les églises orthodoxes.""
}",OpenAI juge Claude,correct
166,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Quel groupe social est considéré comme être la cible idéal pour le ballet Parade ?,élite,La bourgeoisie parisienne / l'élite parisienne,correct,100,"La réponse candidate mentionne l'élite, ce qui est équivalent à la réponse de référence.","{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate mentionne l'élite, ce qui est équivalent à la réponse de référence.""
}",OpenAI juge Claude,correct
167,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Quel est le sentiment éprouvé par quelqu'un qui manifeste une joie intense ?,allégresse,L'euphorie,correct,100,L'euphorie est un synonyme d'allégresse.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""L'euphorie est un synonyme d'allégresse.""
}",OpenAI juge Claude,correct
169,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Par quels objets Picasso montre que son oeuvre est réaliste ?,Les décors et les costumes cubistes,"Par des objets du quotidien et de la vie réelle (journaux, bouteilles, guitares, pipes, cartes à jouer, etc.).",correct,100,"La réponse candidate mentionne des objets du quotidien, ce qui est en accord avec l'idée de réalisme dans l'œuvre de Picasso.","{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate mentionne des objets du quotidien, ce qui est en accord avec l'idée de réalisme dans l'œuvre de Picasso.""
}",OpenAI juge Claude,correct
170,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Par quels objets Picasso montre que son oeuvre est réaliste ?,Les décors et les costumes,"Par des objets du quotidien (journal, verre, bouteille, pipe, assiette) et des matériaux bruts (papier, carton, ficelle).",correct,100,"La réponse candidate mentionne des objets du quotidien, ce qui est en accord avec les décors et costumes de la réponse de référence.","{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate mentionne des objets du quotidien, ce qui est en accord avec les décors et costumes de la réponse de référence.""
}",OpenAI juge Claude,correct
171,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Comment est qualifié Parade par Jean Cocteau ?,ballet réaliste,Un ballet réaliste.,correct,100,La réponse candidate est sémantiquement équivalente à la réponse de référence.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate est sémantiquement équivalente à la réponse de référence.""
}",OpenAI juge Claude,correct
173,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Quelle est la nature de l'oeuvre Parade ?,ballet,Ballet,correct,100,La réponse candidate est sémantiquement équivalente à la réponse de référence.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate est sémantiquement équivalente à la réponse de référence.""
}",OpenAI juge Claude,correct
174,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,De quel mouvement artistique est issu Léonide Massine ?,cubistes,Le ballet moderne et le cubisme.,correct,100,"La réponse candidate mentionne le cubisme, qui est la réponse de référence.","{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate mentionne le cubisme, qui est la réponse de référence.""
}",OpenAI juge Claude,correct
176,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Qu'a produit Pablo Picasso pour Cocteau ?,décor,"Un rideau de théâtre pour la pièce ""Parade""",correct,100,"La réponse mentionne un décor spécifique, ce qui est équivalent à la réponse de référence.","{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse mentionne un décor spécifique, ce qui est équivalent à la réponse de référence.""
}",OpenAI juge Claude,correct
177,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Qui passe commande à Apollinaire pour réaliser une plaquette pour son ballet ?,Serge Diaghilev,Sergueï Diaghilev,correct,100,Sergueï Diaghilev est une variante acceptable de Serge Diaghilev.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""Sergueï Diaghilev est une variante acceptable de Serge Diaghilev.""
}",OpenAI juge Claude,correct
178,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Qui passe commande à Apollinaire pour réaliser une plaquette pour son ballet ?,Serge Diaghilev,Sergei Diaghilev,correct,100,La réponse candidate est une variante orthographique de la réponse de référence.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate est une variante orthographique de la réponse de référence.""
}",OpenAI juge Claude,correct
182,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Dans quel objet retrouve-t-on des mots et leur définition ?,dictionnaires,Un dictionnaire.,correct,100,La réponse candidate est sémantiquement équivalente à la réponse de référence.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate est sémantiquement équivalente à la réponse de référence.""
}",OpenAI juge Claude,correct
183,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Quel est le titre de l'oeuvre théatrale écrite par Apollinaire ?,"Les Mamelles de Tirésias, « drame surréaliste",Les Mamelles de Tirésias,correct,100,La réponse candidate mentionne le titre exact de l'œuvre.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate mentionne le titre exact de l'œuvre.""
}",OpenAI juge Claude,correct
184,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Que voulait incarner Arthur Rimbaud dans son rapport au surréalisme ?,"se mettre en état de percevoir la face cachée des choses, une autre réalité",Une forme de liberté créative absolue et de révolte contre les conventions littéraires et sociales.,correct,85,"La réponse candidate évoque la liberté créative et la révolte, ce qui est en lien avec la perception d'une autre réalité, bien que ce ne soit pas exactement la même formulation.","{
  ""verdict"": ""correct"",
  ""score"": 85,
  ""reason"": ""La réponse candidate évoque la liberté créative et la révolte, ce qui est en lien avec la perception d'une autre réalité, bien que ce ne soit pas exactement la même formulation.""
}",OpenAI juge Claude,correct
185,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Que voulait incarner Arthur Rimbaud dans son rapport au surréalisme ?,un visionnaire,L'incarnation de la liberté créatrice et de la révolte contre la raison établie.,correct,100,"La réponse candidate évoque des concepts liés à la vision d'Arthur Rimbaud, en accord avec le terme 'visionnaire'.","{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate évoque des concepts liés à la vision d'Arthur Rimbaud, en accord avec le terme 'visionnaire'.""
}",OpenAI juge Claude,correct
186,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Que voulait incarner Arthur Rimbaud dans son rapport au surréalisme ?,être un visionnaire,Une figure de révolte poétique et de transformation de la conscience par l'alchimie du verbe.,correct,90,"La réponse candidate évoque la vision poétique et la transformation de la conscience, ce qui est en accord avec l'idée d'être un visionnaire.","{
  ""verdict"": ""correct"",
  ""score"": 90,
  ""reason"": ""La réponse candidate évoque la vision poétique et la transformation de la conscience, ce qui est en accord avec l'idée d'être un visionnaire.""
}",OpenAI juge Claude,correct
187,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,De quel mouvement politique la majorité des surréalistes se  rapprochent ?,Parti communiste français,Le communisme.,correct,100,Le communisme est une formulation équivalente au Parti communiste français.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""Le communisme est une formulation équivalente au Parti communiste français.""
}",OpenAI juge Claude,correct
188,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,De quel mouvement politique la majorité des surréalistes se  rapprochent ?,Parti communiste français,Le communisme.,correct,100,Le communisme est une formulation équivalente au Parti communiste français.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""Le communisme est une formulation équivalente au Parti communiste français.""
}",OpenAI juge Claude,correct
189,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Quels métiers exercent les accolytes surréalistes de Breton ?,"écrivains, poètes, peintres, artistes","Poète, peintre, sculpteur, cinéaste, écrivain.",correct,100,La réponse candidate inclut des métiers pertinents et des synonymes de ceux de la réponse de référence.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate inclut des métiers pertinents et des synonymes de ceux de la réponse de référence.""
}",OpenAI juge Claude,correct
191,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Quels métiers exercent les accolytes surréalistes de Breton ?,"écrivains, poètes, peintres","Poète, peintre, écrivain, sculpteur, cinéaste.",correct,100,La réponse candidate inclut tous les métiers de la réponse de référence et ajoute des métiers non contradictoires.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate inclut tous les métiers de la réponse de référence et ajoute des métiers non contradictoires.""
}",OpenAI juge Claude,correct
192,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Dans quel document sont inscrits pour la première fois les fondements du mouvement surréaliste ?,le premier Manifeste,Le Manifeste du surréalisme,correct,100,"La réponse candidate mentionne le titre exact du document, ce qui est sémantiquement équivalent à la réponse de référence.","{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate mentionne le titre exact du document, ce qui est sémantiquement équivalent à la réponse de référence.""
}",OpenAI juge Claude,correct
193,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Dans quel document sont inscrits pour la première fois les fondements du mouvement surréaliste ?,le premier Manifeste,Le Manifeste du surréalisme (1924),correct,100,"La réponse candidate mentionne le Manifeste du surréalisme, qui est le premier Manifeste, donc elle est sémantiquement équivalente.","{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate mentionne le Manifeste du surréalisme, qui est le premier Manifeste, donc elle est sémantiquement équivalente.""
}",OpenAI juge Claude,correct
194,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Pourquoi André Breton n'a pas pu beaucoup participé aux activité s du Parti communiste français ?,Il en est exclu,Il a été exclu du Parti communiste français en 1933 pour ses positions surréalistes jugées incompatibles avec le matérialisme dialectique.,correct,100,La réponse candidate fournit des détails supplémentaires mais reste sémantiquement équivalente à la réponse de référence.,"{
  ""verdict"": ""correct"",
  ""score"": 100,
  ""reason"": ""La réponse candidate fournit des détails supplémentaires mais reste sémantiquement équivalente à la réponse de référence.""
}",OpenAI juge Claude,correct
199,anthropic:claude-haiku-4-5-20251001,openai,gpt-4o-mini,Comment qualifie-t-on un régime politique qui n'accepte aucune opposition ?,totalitaire,Autoritaire ou dictatorial.,correct,90,Les termes 'autoritaire' et 'dictatorial' sont des synonymes du régime totalitaire.,"{
  ""verdict"": ""correct"",
  ""score"": 90,
  ""reason"": ""Les termes 'autoritaire' et 'dictatorial' sont des synonymes du régime totalitaire.""
}",OpenAI juge Claude,correct
