row_id,model,question,gold_answer,model_response
211,openai:gpt-4o-mini,Quelle proportion de chinois n'a pas accès à l'eau potable ?,un quart,3%
212,openai:gpt-4o-mini,Quelle proportion de chinois n'a pas accès à l'eau potable ?,un quart,5%
213,openai:gpt-4o-mini,Quel est l'ordre de grandeur des dépenses liées au manque d'eau et aux problèmes environnementaux en Chine ?,milliards,Des milliards de dollars.
214,openai:gpt-4o-mini,A quel autre défi que celui de l'environnement la Chine est-elle aujourd'hui confrontée ?,surpopulation,Le vieillissement de la population.
215,openai:gpt-4o-mini,Quel matériau granulaire la Chine consomme-t-elle en grande quantité ?,sable,Ciment.
216,openai:gpt-4o-mini,Quelle est la caractéristique climatique du Nord de la Chine ?,aride,Continentalité.
217,openai:gpt-4o-mini,Quelle est la caractéristique climatique du Nord de la Chine ?,aride,Climat continental.
218,openai:gpt-4o-mini,A quel pays la Chine se compare-t-elle en termes de quantité d'eau disponible ?,les États-Unis,Brésil.
219,openai:gpt-4o-mini,A quel pays la Chine se compare-t-elle en termes de quantité d'eau disponible ?,États-Unis,Canada.
220,openai:gpt-4o-mini,A quel pays la Chine se compare-t-elle en termes de quantité d'eau disponible ?,États-Unis,Pakistan.
221,openai:gpt-4o-mini,Quel corps de métier est assez isolé de la société acadienne ?,bûcherons,Les agriculteurs.
222,openai:gpt-4o-mini,Comment s'appelle l'activité qui consiste à transporter des troncs d'arbre ?,drave,Flottage.
223,openai:gpt-4o-mini,Pourquoi la ville de Bathurst est pratique pour l'exploitation des forêts ?,Grâce à son port et ses cours d'eau,Proximité des ressources forestières.
224,openai:gpt-4o-mini,Pourquoi la ville de Bathurst est pratique pour l'exploitation des forêts ?,son port et ses cours d'eau,Proximité des ressources forestières.
225,openai:gpt-4o-mini,A quelle saison les bûcherons doivent ils s'isoler de leur famille ?,automne,En hiver.
226,openai:gpt-4o-mini,En quelle saison les bûcherons s'occupent d'acheminer les arbres coupés ?,printemps,Hiver.
227,openai:gpt-4o-mini,Quelles sont les trois principales céréales que mangent les acadiens ?,"le blé, l'orge et le sarrasin","Blé, orge, seigle."
228,openai:gpt-4o-mini,Quelles sont les trois principales céréales que mangent les acadiens ?,"blé, l'orge et le sarrasin","Seigle, blé, avoine."
229,openai:gpt-4o-mini,Quelle technique digue les acadiens construisent pour augmenter la taille de leur terre ?,aboiteaux,Bac à marée.
230,openai:gpt-4o-mini,Quel produit n'est pas vraiment utilisé par les agriculteurs acadiens ?,engrais,Les pesticides.
231,openai:gpt-4o-mini,Dans quelle ville la suproduction de céréales est-elle vendue ?,Fredericton,Londres.
232,openai:gpt-4o-mini,Quel type de chauffage est utilisé dans les maisons acadiennes ?,cheminée,Chauffage au bois.
233,openai:gpt-4o-mini,Dans quelle ville chinoise est située l'université de Zhejiang ?,Hangzhou,Hangzhou.
234,openai:gpt-4o-mini,Dans quelle ville chinoise est située l'université de Zhejiang ?,Hangzhou,Hangzhou.
235,openai:gpt-4o-mini,Dans quelle ville chinoise est située l'université des sciences et technologie de Chine ?,Hefei,Hefei.
236,openai:gpt-4o-mini,Dans quelle ville chinois est située l'université de Wuhan ?,Wuhan,Wuhan
237,openai:gpt-4o-mini,Quel est le facteur de comparaison des universités chinoises ?,qualité,QS World University Rankings.
238,openai:gpt-4o-mini,Quelle autre université que l'université Jiao-tong est située à Shangai ?,université normale de la Chine de l'Est,Université Fudan.
239,openai:gpt-4o-mini,Quel dispositif permet aux déportés d'avoir les moyens de vivre ?,l'aide sociale,Le secours.
240,openai:gpt-4o-mini,Quel dispositif permet aux déportés d'avoir les moyens de vivre ?,l'aide sociale,Le RMI.
241,openai:gpt-4o-mini,Qu'a provoqué l'échec du regroupement des Acadiens dans les différentes zones de déportation ?,la plupart des Acadiens décident alors de revenir en Amérique du Nord,Une dispersion des Acadiens.
242,openai:gpt-4o-mini,Quel Etat américain accueille des Acadiens après leur déportation ?,Louisiane,Louisiane.
243,openai:gpt-4o-mini,Quel acte juridique provoque le rapatriement des acadiens du Royaume-Uni vers la France ?,traité,Le traité de Paris.
244,openai:gpt-4o-mini,Quel pays détient la Louisiane en 1762 ?,l'Espagne,France.
245,openai:gpt-4o-mini,Quel facteur climatique engendre la mort des familles acadienne déportées ?,tempêtes en mer,Le froid.
246,openai:gpt-4o-mini,Quel facteur climatique engendre la mort des familles acadienne déportées ?,les tempêtes en mer,Le froid.
247,openai:gpt-4o-mini,Combien d'acadiens sont envoyés en France ?,2 500,Environ 12 000.
248,openai:gpt-4o-mini,Combien d'acadiens sont envoyés en France ?,2 500,Environ 10 000.
249,openai:gpt-4o-mini,Quelle est la nationalité des personnes qui ont détruit les bâtiments et les champs des acadiens ?,Britanniques,Britannique.
250,openai:gpt-4o-mini,Quelle est la nationalité des personnes qui ont détruit les bâtiments et les champs des acadiens ?,Britanniques,Britannique.
251,openai:gpt-4o-mini,Comment sont accueillis les acadiens déportés dans les treize colonies ?,hostilité de la population locale,Ils sont souvent mal accueillis.
252,openai:gpt-4o-mini,Comment sont accueillis les acadiens déportés dans les treize colonies ?,hostilité,Avec méfiance et hostilité.
253,openai:gpt-4o-mini,Quel territoire de l'acadie est attaqué par Rollo ?,île Saint-Jean,Port-Royal.
254,openai:gpt-4o-mini,Quelle catégorie professionnelle est fortement impliquée dans le commerce international à Louisbourg ?,marchands,Les marchands.
255,openai:gpt-4o-mini,Quelle catégorie professionnelle est fortement impliquée dans le commerce international à Louisbourg ?,pêche,Les pêcheurs.
256,openai:gpt-4o-mini,Quelle catégorie professionnelle est fortement impliquée dans le commerce international à Louisbourg ?,marchands,Les pêcheurs.
257,openai:gpt-4o-mini,Quels produits sont exportés des Antilles vers l'Acadie ?,"le sucre, la mélasse, le rhum, le café et le tabac","Rhum, fruits tropicaux."
258,openai:gpt-4o-mini,Quels produits sont exportés des Antilles vers l'Acadie ?,"le sucre, la mélasse, le rhum, le café et le tabac",Rhum et fruits tropicaux.
259,openai:gpt-4o-mini,Quel statut a le commerce entre la Nouvelle-Ecosse et l'île Royale ?,défendu,Le commerce est libre.
260,openai:gpt-4o-mini,Quel statut a le commerce entre la Nouvelle-Ecosse et l'île Royale ?,défendu,Il est libre.
261,openai:gpt-4o-mini,Quels sont les produits exportés depuis l'Acadie ?,"céréales, du bétail, du bois d'œuvre et des légumes","Poisson, fruits de mer, bois."
262,openai:gpt-4o-mini,Combien d'emplois de pêche sont créés à Louisbourg ?,environ mille emplois,500 emplois.
263,openai:gpt-4o-mini,Combien d'emplois de pêche sont créés à Louisbourg ?,environ mille,500 emplois.
264,openai:gpt-4o-mini,Comment est utilisée la Maison Saint-Gabriel en 2013 ?,carrefour des fêtes de commémoration,Centre d'interprétation.
265,openai:gpt-4o-mini,Comment est utilisée la Maison Saint-Gabriel en 2013 ?,carrefour des fêtes de commémoration,Centre d'interprétation.
266,openai:gpt-4o-mini,"Quelle ville française a initié en 2013, en France, les commomération de l'arrivée des Filles du Roy en Nouvelle Angleterre ?",Rouen,Château-Richer.
267,openai:gpt-4o-mini,Que contient la plaque commémorative installée à Dieppe ?,la mention du Consulat Général de France à Québec et de la Commission Franco-Québécoise,Des noms de soldats canadiens.
268,openai:gpt-4o-mini,Quelle province du Canada commémore le 350 anniversaire de l'arrivée des Filles du Roy en Nouvelle-Angleterre ?,Québec,Québec.
269,openai:gpt-4o-mini,En quel mois de l'année 2013 a-t-on commémoré en France l'arrivée des Filles du Roy ?,juin,Juillet
270,openai:gpt-4o-mini,Quelle est la monnaie chinoise ?,yuans,Yuan.
271,openai:gpt-4o-mini,Quelle est la monnaie chinoise ?,yuans,Yuan
272,openai:gpt-4o-mini,Quelle est la monnaie chinoise ?,yuans,Yuan.
273,openai:gpt-4o-mini,Dans quels territoires la Chine a décidé de financer davantage l'éducation ?,dans les zones rurales,Dans les zones rurales.
274,openai:gpt-4o-mini,Quelle décision a pris la Chine en 2007 ?,faire de l'éducation une « priorité stratégique,Interdiction des importations de déchets plastiques.
275,openai:gpt-4o-mini,Quelle est la durée du financement prioritaire accordé pour l'enseignement obligatoire ?,cinq ans,5 ans.
276,openai:gpt-4o-mini,Quelle est la durée du financement prioritaire accordé pour l'enseignement obligatoire ?,cinq ans,Trois ans.
277,openai:gpt-4o-mini,Quelle fragment de la population sait lire et écrire à plus de 98% en 2000 ?,jeunes Chinois,La population adulte.
278,openai:gpt-4o-mini,Quels sont les paramètres qui mettent le réseau ferrovière chinois à la première place ?,par sa longueur que par sa vitesse,Longueur et technologie.
279,openai:gpt-4o-mini,Quels sont les paramètres qui mettent le réseau ferrovière chinois à la première place ?,sa longueur que par sa vitesse,"Technologie avancée, réseau étendu, investissements massifs."
280,openai:gpt-4o-mini,Quels pays sont derrière la Chine en matière de éseau ferroviaire ?,"la France, l'Allemagne, l'Espagne et les États-Unis","États-Unis, Russie, Inde."
281,openai:gpt-4o-mini,Quels pays sont derrière la Chine en matière de éseau ferroviaire ?,"la France, l'Allemagne, l'Espagne et les États-Unis","États-Unis, Russie, Inde."
282,openai:gpt-4o-mini,Quel pourcentage du réseau ferroviaire occupe la Chine en 2019 ?,60% du total mondial,32 %
283,openai:gpt-4o-mini,Quel pourcentage du réseau ferroviaire occupe la Chine en 2019 ?,60%,28%
284,openai:gpt-4o-mini,Quel pourcentage du réseau ferroviaire occupe la Chine en 2019 ?,60% du total mondial,28%
285,openai:gpt-4o-mini,Quelle est la longueur du réseau ferroviaire chinois en 1988 ?,987 kilomètres,35 000 km.
286,openai:gpt-4o-mini,Quelle est la longueur du réseau ferroviaire chinois en 1988 ?,987 kilomètres,53 000 km.
287,openai:gpt-4o-mini,En combien d'années la Chine a pris la tête du classement du réseau ferroviaire mondial ?,25 ans,10 ans.
288,openai:gpt-4o-mini,En combien d'années la Chine a pris la tête du classement du réseau ferroviaire mondial ?,en 25 ans,10 ans.
289,openai:gpt-4o-mini,Quel métier exerce Pierre-Jakez Hélias à Rennes ?,professeur,Écrivain.
290,openai:gpt-4o-mini,Quel événement historique marque un changement de métier pour Pierre-Jakez Hélias ?,Libération,La guerre.
291,openai:gpt-4o-mini,Comment Pierre-Jakez Hélias s'est-il impliqué politiquement pendant la guerre ?,participe à la résistance,En rejoignant le mouvement de la Résistance.
292,openai:gpt-4o-mini,Comment Pierre-Jakez Hélias s'est-il impliqué politiquement pendant la guerre ?,il participe à la résistance,Il a rejoint le Parti communiste.
293,openai:gpt-4o-mini,Quel événement a provoqué l'évacutation de l'école des officiers d'artillerie à Fontainebleau ?,l'arrivée des Allemands,La tempête de 1999.
294,openai:gpt-4o-mini,Quel métier a exercé Pierre-Jakez Hélias au journal du MLN ?,rédacteur en chef,Rédacteur.
295,openai:gpt-4o-mini,Dans quelle ville a étudié Pierre-Jakez Hélias après son baccalauréat ?,Rennes,Brest.
296,openai:gpt-4o-mini,Quelle langue morte est étudiée dans le cursus de Pierre-Jakez Hélias ?,grec,Le breton.
297,openai:gpt-4o-mini,Avec qui étudie Pierre-Jakez Hélias à Rennes ?,Paul Ricœur et Pierre Hervé,Avec Christian Bouby.
298,openai:gpt-4o-mini,Avec qui étudie Pierre-Jakez Hélias à Rennes ?,Paul Ricœur et Pierre Hervé,Paul Féval.
299,openai:gpt-4o-mini,Quel choix aurait pu faire Pierre-Jakez Hélias avec son baccalauréat ?,entrer dans la vie active,Devenir professeur.
300,openai:gpt-4o-mini,Quel choix aurait pu faire Pierre-Jakez Hélias avec son baccalauréat ?,entrer dans la vie active,Faire des études supérieures.
301,openai:gpt-4o-mini,Quel choix aurait pu faire Pierre-Jakez Hélias avec son baccalauréat ?,entrer dans la vie active,Poursuivre des études supérieures.
302,openai:gpt-4o-mini,Quelle est l'oeuvre de François Vallée ?,dictionnaire breton-français,"""Les Compagnons de la Nuit"""
303,openai:gpt-4o-mini,Quelle fonction politique occupait Albert Le Bail ?,député,Député.
304,openai:gpt-4o-mini,Quelle compétence a acquise Pierre-Alain Hélias pendant la guerre ?,il a appris à conduire les poids lourds,Le pilotage d'hélicoptères.
305,openai:gpt-4o-mini,A quel endroit Pierre-Alain Hélias a travaillé après la guerre ?,scierie du village,À la SNCF.
306,openai:gpt-4o-mini,A quel endroit Pierre-Alain Hélias a travaillé après la guerre ?,la scierie du village,SNCF.
307,openai:gpt-4o-mini,A quel endroit Pierre-Alain Hélias a travaillé après la guerre ?,à la scierie du village,À la SNCF.
308,openai:gpt-4o-mini,"De quel mouvement politique se revendiquent les ""rouges"" ?",des républicains radicaux,Communisme.
309,openai:gpt-4o-mini,Quel événement a fait que Pierre-Alain Hélias a changé de métier ?,la guerre,Un accident de travail.
310,openai:gpt-4o-mini,Quel événement a fait que Pierre-Alain Hélias a changé de métier ?,la guerre,La crise économique.
311,openai:gpt-4o-mini,Quel événement a fait que Pierre-Alain Hélias a changé de métier ?,guerre,Un accident de travail.
312,openai:gpt-4o-mini,Dans quel régiment a officié le père de Pierre-Jakez Hélias ?,35° d'artillerie,Le 1er régiment de chasseurs d'Afrique.
313,openai:gpt-4o-mini,Dans quel régiment a officié le père de Pierre-Jakez Hélias ?,au 35° d'artillerie,Régiment d'infanterie.
314,openai:gpt-4o-mini,Quelle est la langue maternelle de Pierre-Jakez Hélias ?,bretonnant,Breton
315,openai:gpt-4o-mini,Quel sentiment éprouve Pierre-Jakez Hélais en apprenant le français ?,affection,Fierté.
316,openai:gpt-4o-mini,Quelle relation familiale a Pierre-Jakez Hélias avec les personnes chez qui il passe du temps à Paris ?,oncles,Ils sont ses amis.
317,openai:gpt-4o-mini,Quelle relation familiale a Pierre-Jakez Hélias avec les personnes chez qui il passe du temps à Paris ?,oncles,Cousin.
318,openai:gpt-4o-mini,Combien de temps a duré la guerre ?,quatre ans,Trois ans.
319,openai:gpt-4o-mini,Quelles ont été les conséquences du rapport MacBride ?,UNESCO a introduit les programmes La Société de l'information pour tous et Vers les sociétés du savoir,Renforcement de la communication mondiale.
320,openai:gpt-4o-mini,Quelles ont été les priorités de l'UNESCO en matière de libre circulation de l'information à l'après-guerre ?,la reconstitution et les besoins des moyens de communication de masse partout dans le monde,"Préservation de la paix, promotion de l'éducation et de la culture, libre accès à l'information."
321,openai:gpt-4o-mini,Qui sont les bénéficiaires des programmes de l'UNESCO à partir des années 1950 ?,journalistes,Les pays en développement.
322,openai:gpt-4o-mini,Quel a été le rôle de Sean MacBride ?,Président de la Commission,Homme politique et diplomate irlandais.
323,openai:gpt-4o-mini,"Qu'ont accueilli les villes de Genève et Tunis, respectivement en 2003 et 2005 ?",Sommets mondiaux sur la société de l'information,Des sommets de la francophonie.
324,openai:gpt-4o-mini,"Qu'ont accueilli les villes de Genève et Tunis, respectivement en 2003 et 2005 ?",Sommets mondiaux sur la société de l'information,La Conférence mondiale sur les télécommunications.
325,openai:gpt-4o-mini,Quand a débuté le projet de l'éducation de la base dans la vallée de Marbial ?,1947,1992.
